subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob,datetime
p5j635yzq21,man,34,12,40to60K,3,80,20,2,G9,0,50,50,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,3,G5,1,40,60,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,4,G1,3,1,99,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,5,G11,3,98,2,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,6,L2,4,70,30,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,7,L5,2,85,15,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,8,L1,1,5,95,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,9,L10,2,35,65,2021-12-13 21:08:10.881394
p5j635yzq21,man,34,12,40to60K,3,80,20,10,G2,4,5,95,2021-12-13 21:08:10.881394
3eok35yzp40,man,35,18,60to80k,3,90,10,1,L1,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,2,L5,2,49,51,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,3,L2,3,24,76,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,4,G9,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,5,G11,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,6,G1,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,7,G5,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,8,L10,3,50,50,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,9,L11,2,10,90,2021-12-13 22:03:01.122864
3eok35yzp40,man,35,18,60to80k,3,90,10,10,G2,3,75,25,2021-12-13 22:03:01.122864
fz4j35yzj6d,man,34,16,<20k,4,80,20,1,G1,3,50,50,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,2,L5,3,70,30,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,3,L11,2,75,25,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,4,L2,4,90,10,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,5,G9,2,50,50,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,6,G5,3,60,40,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,7,L1,3,50,50,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,8,G11,2,50,50,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,9,L10,1,70,30,2021-12-13 21:49:23.435297
fz4j35yzj6d,man,34,16,<20k,4,80,20,10,G2,4,90,10,2021-12-13 21:49:23.435297
twee35yzgqv,man,26,12,20to40k,4,97,3,1,L11,2,70,30,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,2,G2,1,50,50,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,3,L10,2,68,32,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,4,L5,2,50,50,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,5,G9,0,57,43,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,6,L1,0,60,40,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,7,G11,1,52,48,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,8,G5,2,50,50,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,9,L2,3,50,50,2021-12-13 21:58:34.166321
twee35yzgqv,man,26,12,20to40k,4,97,3,10,G1,2,50,50,2021-12-13 21:58:34.166321
c04m35yzieu,woman,63,18,20to40k,3,80,20,1,L10,2,50,50,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,2,L2,1,66,34,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,3,G1,3,10,90,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,4,L5,0,50,50,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,5,L11,3,75,25,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,6,G11,1,50,50,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,7,L1,2,90,10,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,8,G2,2,33,67,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,9,G5,1,50,50,2021-12-13 21:06:46.109122
c04m35yzieu,woman,63,18,20to40k,3,80,20,10,G9,2,50,50,2021-12-13 21:06:46.109122
exiu35yzuqh,man,35,14,40to60K,3,90,10,1,L10,2,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,2,G2,3,70,30,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,3,G1,4,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,4,G5,3,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,5,G9,1,55,45,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,6,L11,2,30,70,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,7,L2,3,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,8,L1,4,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,9,L5,3,50,50,2021-12-13 21:14:30.892716
exiu35yzuqh,man,35,14,40to60K,3,90,10,10,G11,1,45,55,2021-12-13 21:14:30.892716
k9d635yz0rj,woman,57,16,>100k,4,90,10,1,G5,3,50,50,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,2,L2,3,16,84,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,3,G9,3,55,45,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,4,L1,0,51,49,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,5,L5,1,73,27,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,6,L11,2,68,32,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,7,G11,3,93,7,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,8,L10,2,50,50,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,9,G2,3,21,79,2021-12-13 21:08:06.366120
k9d635yz0rj,woman,57,16,>100k,4,90,10,10,G1,1,50,50,2021-12-13 21:08:06.366120
ngm035yz50l,woman,45,20,60to80k,3,95,5,1,G11,3,50,50,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,2,L10,2,30,70,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,3,L1,2,50,50,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,4,G5,0,50,50,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,5,L2,3,15,85,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,6,L11,3,75,25,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,7,G9,2,50,50,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,8,L5,1,55,45,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,9,G1,0,50,50,2021-12-13 21:08:45.041834
ngm035yz50l,woman,45,20,60to80k,3,95,5,10,G2,2,35,65,2021-12-13 21:08:45.041834
26uf35yzmrb,woman,48,14,60to80k,2,77,23,1,G5,4,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,2,L1,3,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,3,L2,1,29,71,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,4,G11,2,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,5,L5,1,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,6,L10,3,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,7,G1,3,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,8,L11,1,32,68,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,9,G9,3,50,50,2021-12-13 21:08:10.270146
26uf35yzmrb,woman,48,14,60to80k,2,77,23,10,G2,3,50,50,2021-12-13 21:08:10.270146
0bu935yzuut,man,34,16,60to80k,3,92,8,1,L1,0,49,51,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,2,G2,0,52,48,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,3,L5,0,42,58,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,4,L10,1,28,72,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,5,G9,0,47,53,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,6,L2,1,36,64,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,7,G5,0,49,51,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,8,L11,1,53,47,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,9,G1,0,50,50,2021-12-13 21:16:22.070866
0bu935yzuut,man,34,16,60to80k,3,92,8,10,G11,0,44,56,2021-12-13 21:16:22.070866
t5py35yze77,man,49,12,<20k,3,80,20,1,G2,4,2,98,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,2,L11,2,75,25,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,3,L5,0,50,50,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,4,G9,2,50,50,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,5,G1,3,1,99,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,6,G11,0,50,50,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,7,L2,3,70,30,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,8,L10,0,50,50,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,9,G5,0,90,10,2021-12-13 21:06:21.001572
t5py35yze77,man,49,12,<20k,3,80,20,10,L1,1,50,50,2021-12-13 21:06:21.001572
jix335yzxi4,woman,38,14,60to80k,2,41,59,1,L5,0,14,86,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,2,G1,1,49,51,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,3,G11,2,25,75,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,4,G2,1,31,69,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,5,G9,1,10,90,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,6,G5,2,24,76,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,7,L11,2,38,62,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,8,L1,3,50,50,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,9,L10,1,32,68,2021-12-13 21:26:20.845241
jix335yzxi4,woman,38,14,60to80k,2,41,59,10,L2,0,22,78,2021-12-13 21:26:20.845241
18r635yzjwu,man,41,20,40to60K,3,75,25,1,G5,2,15,85,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,2,G2,1,25,75,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,3,G1,4,10,90,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,4,G9,3,80,20,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,5,L5,2,40,60,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,6,L11,2,85,15,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,7,L2,1,35,65,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,8,G11,3,50,50,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,9,L1,0,10,90,2021-12-13 21:16:32.875383
18r635yzjwu,man,41,20,40to60K,3,75,25,10,L10,2,30,70,2021-12-13 21:16:32.875383
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,1,L2,3,40,60,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,2,G9,2,50,50,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,3,L1,2,1,99,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,4,L11,3,25,75,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,5,G5,3,50,50,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,6,G2,4,50,50,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,7,G11,4,50,50,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,8,G1,3,1,99,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,9,L5,4,50,50,2021-12-13 21:43:04.411055
kr0h35yzwlg,man,55,Master's Degree,>100k,4,95,5,10,L10,2,20,80,2021-12-13 21:43:04.411055
n47835yzbyy,woman,57,15,20to40k,3,80,20,1,G1,0,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,2,G5,2,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,3,L11,3,35,65,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,4,G11,3,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,5,G9,0,35,65,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,6,G2,4,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,7,L1,0,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,8,L5,0,50,50,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,9,L10,3,20,80,2021-12-13 21:24:08.118310
n47835yzbyy,woman,57,15,20to40k,3,80,20,10,L2,3,10,90,2021-12-13 21:24:08.118310
ecrb35yzo06,woman,31,13,40to60K,4,97,3,1,L5,4,48,52,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,2,L1,4,53,47,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,3,L11,4,17,83,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,4,G11,4,49,51,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,5,L2,4,50,50,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,6,L10,4,50,50,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,7,G1,4,48,52,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,8,G5,4,51,49,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,9,G9,4,50,50,2021-12-13 21:19:15.174879
ecrb35yzo06,woman,31,13,40to60K,4,97,3,10,G2,4,49,51,2021-12-13 21:19:15.174879
zkxu35yzvm8,man,40,12,20to40k,2,74,26,1,G1,0,6,94,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,2,G9,1,40,60,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,3,G5,2,50,50,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,4,L2,2,50,50,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,5,G11,1,30,70,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,6,L10,0,43,57,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,7,L1,0,5,95,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,8,L11,1,9,91,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,9,G2,2,26,74,2021-12-13 21:16:15.296074
zkxu35yzvm8,man,40,12,20to40k,2,74,26,10,L5,0,51,49,2021-12-13 21:16:15.296074
oc4r35yzde6,man,47,12,<20k,2,70,30,1,G1,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,2,L11,2,5,95,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,3,G5,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,4,G11,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,5,L2,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,6,L10,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,7,L5,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,8,L1,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,9,G9,3,50,50,2021-12-13 21:05:09.708582
oc4r35yzde6,man,47,12,<20k,2,70,30,10,G2,3,50,50,2021-12-13 21:05:09.708582
o1ca35yzypl,woman,57,15,>100k,3,92,8,1,G11,3,50,50,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,2,G2,2,49,51,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,3,L1,3,47,53,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,4,L5,3,46,54,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,5,L11,3,50,50,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,6,L2,3,47,53,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,7,G9,3,49,51,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,8,L10,3,43,57,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,9,G5,3,50,50,2021-12-13 21:06:02.057461
o1ca35yzypl,woman,57,15,>100k,3,92,8,10,G1,3,50,50,2021-12-13 21:06:02.057461
wjg435yzwe4,man,44,16,80to100k,3,85,15,1,L5,1,50,50,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,2,L11,0,10,90,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,3,G2,1,40,60,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,4,L10,0,50,50,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,5,G1,0,3,97,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,6,G9,0,50,50,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,7,G5,0,50,50,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,8,G11,0,50,50,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,9,L2,0,55,45,2021-12-13 21:37:57.813825
wjg435yzwe4,man,44,16,80to100k,3,85,15,10,L1,0,3,97,2021-12-13 21:37:57.813825
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,1,L10,1,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,2,G5,2,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,3,L2,3,91,9,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,4,G11,1,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,5,L11,2,72,28,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,6,G1,1,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,7,G9,1,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,8,G2,3,10,90,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,9,L5,2,50,50,2021-12-13 21:37:47.033724
lqxn35yz0k0,woman,42,17,20to40k,4,97,3,10,L1,0,50,50,2021-12-13 21:37:47.033724
w3uu35yzser,man,28,16,na,4,93,7,1,G1,0,46,54,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,2,L11,0,63,37,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,3,L2,4,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,4,G9,4,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,5,L5,4,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,6,G11,4,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,7,L10,0,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,8,G2,1,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,9,G5,1,50,50,2021-12-13 21:31:13.103402
w3uu35yzser,man,28,16,na,4,93,7,10,L1,1,49,51,2021-12-13 21:31:13.103402
gxos35yz1l5,man,29,15,<20k,3,86,14,1,L11,2,51,49,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,2,L5,0,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,3,G2,1,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,4,L1,3,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,5,G9,1,45,55,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,6,L10,0,51,49,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,7,G5,1,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,8,G11,1,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,9,G1,1,50,50,2021-12-13 21:35:37.901597
gxos35yz1l5,man,29,15,<20k,3,86,14,10,L2,1,45,55,2021-12-13 21:35:37.901597
fczj35yz1ju,man,37,16,40to60K,3,80,20,1,G1,2,55,45,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,2,G2,3,65,35,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,3,L11,3,15,85,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,4,G5,3,67,33,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,5,L10,3,60,40,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,6,G9,3,64,36,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,7,G11,2,42,58,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,8,L5,2,32,68,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,9,L2,2,50,50,2021-12-13 21:04:32.458946
fczj35yz1ju,man,37,16,40to60K,3,80,20,10,L1,3,51,49,2021-12-13 21:04:32.458946
hxke35yz1k7,man,41,18,<20k,3,90,10,1,G2,2,10,90,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,2,G5,0,50,50,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,3,G1,2,15,85,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,4,G11,3,50,50,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,5,G9,3,48,52,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,6,L10,2,45,55,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,7,L2,3,75,25,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,8,L1,2,60,40,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,9,L11,1,25,75,2021-12-13 21:11:01.386417
hxke35yz1k7,man,41,18,<20k,3,90,10,10,L5,2,50,50,2021-12-13 21:11:01.386417
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,1,G1,3,50,50,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,2,L5,3,30,70,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,3,G2,4,50,50,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,4,L10,4,60,40,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,5,L1,3,70,30,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,6,L11,4,40,60,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,7,G5,2,30,70,2021-12-13 21:06:09.491389
hwdg35yz9tk,man,25,Bachelor's degree,60to80k,4,90,10,8,G9,3,80,20,2021-12-13 21:06:09.491389
