subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob
2hcr35yz7o6,man,26,15,20to40k,3,25,75,9,L11,0,50,50
2hcr35yz7o6,man,26,15,20to40k,3,25,75,10,G2,2,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,1,G2,3,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,2,G1,4,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,3,G5,4,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,4,L11,4,90,10
wsbp35yzs5o,man,24,16,60to80k,4,80,20,5,G11,4,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,6,G9,4,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,7,L2,3,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,8,L10,3,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,9,L1,4,50,50
wsbp35yzs5o,man,24,16,60to80k,4,80,20,10,L5,3,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,1,G11,4,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,2,L5,4,100,0
hsaf35yza3e,woman,62,14,40to60K,4,95,5,3,L1,4,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,4,L11,3,65,35
hsaf35yza3e,woman,62,14,40to60K,4,95,5,5,L2,3,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,6,G9,2,70,30
hsaf35yza3e,woman,62,14,40to60K,4,95,5,7,G1,3,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,8,L10,4,15,85
hsaf35yza3e,woman,62,14,40to60K,4,95,5,9,G2,3,50,50
hsaf35yza3e,woman,62,14,40to60K,4,95,5,10,G5,2,20,80
qx3j35yz6uy,man,28,16,80to100k,3,95,5,1,L11,1,48,52
qx3j35yz6uy,man,28,16,80to100k,3,95,5,2,L10,2,7,93
qx3j35yz6uy,man,28,16,80to100k,3,95,5,3,L5,0,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,4,G1,0,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,5,G9,3,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,6,L2,3,19,81
qx3j35yz6uy,man,28,16,80to100k,3,95,5,7,G5,4,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,8,G11,4,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,9,L1,4,50,50
qx3j35yz6uy,man,28,16,80to100k,3,95,5,10,G2,2,30,70
p1sk35yzvfl,man,36,16,80to100k,4,100,0,1,L10,1,50,50
p1sk35yzvfl,man,36,16,80to100k,4,100,0,2,L2,1,50,50
p1sk35yzvfl,man,36,16,80to100k,4,100,0,3,G1,2,50,50
p1sk35yzvfl,man,36,16,80to100k,4,100,0,4,G5,4,50,50
p1sk35yzvfl,man,36,16,80to100k,4,100,0,5,G9,3,77,23
p1sk35yzvfl,man,36,16,80to100k,4,100,0,6,L11,4,93,7
p1sk35yzvfl,man,36,16,80to100k,4,100,0,7,L1,1,15,85
p1sk35yzvfl,man,36,16,80to100k,4,100,0,8,G11,1,50,50
p1sk35yzvfl,man,36,16,80to100k,4,100,0,9,L5,2,58,42
p1sk35yzvfl,man,36,16,80to100k,4,100,0,10,G2,2,69,31
rtaj35yza7o,woman,32,12,<20k,4,100,0,1,G2,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,2,L1,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,3,G9,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,4,G5,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,5,L10,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,6,G1,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,7,L11,0,76,24
rtaj35yza7o,woman,32,12,<20k,4,100,0,8,L5,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,9,G11,0,50,50
rtaj35yza7o,woman,32,12,<20k,4,100,0,10,L2,0,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,1,G2,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,2,G11,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,3,L10,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,4,L1,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,5,L2,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,6,L5,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,7,G9,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,8,G1,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,9,L11,4,50,50
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,10,G5,4,50,50
lorz35yzx4l,man,35,16,60to80k,3,80,20,1,L5,0,75,25
lorz35yzx4l,man,35,16,60to80k,3,80,20,2,G1,0,50,50
lorz35yzx4l,man,35,16,60to80k,3,80,20,3,G11,0,50,50
lorz35yzx4l,man,35,16,60to80k,3,80,20,4,G9,0,50,50
lorz35yzx4l,man,35,16,60to80k,3,80,20,5,G2,4,0,100
lorz35yzx4l,man,35,16,60to80k,3,80,20,6,L10,1,25,75
lorz35yzx4l,man,35,16,60to80k,3,80,20,7,L11,0,60,40
lorz35yzx4l,man,35,16,60to80k,3,80,20,8,G5,0,25,75
lorz35yzx4l,man,35,16,60to80k,3,80,20,9,L2,4,100,0
lorz35yzx4l,man,35,16,60to80k,3,80,20,10,L1,0,50,50
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,1,G5,2,50,50
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,2,G2,3,59,41
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,3,L1,1,28,72
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,4,L11,3,83,17
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,5,G9,3,50,50
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,6,L2,3,48,52
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,7,G11,3,79,21
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,8,L5,2,61,39
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,9,G1,3,79,21
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,10,L10,2,48,52
yokh35yzm7s,woman,33,15,20to40k,1,76,24,1,L2,1,61,39
yokh35yzm7s,woman,33,15,20to40k,1,76,24,2,L5,1,48,52
yokh35yzm7s,woman,33,15,20to40k,1,76,24,3,G1,1,53,47
yokh35yzm7s,woman,33,15,20to40k,1,76,24,4,G9,1,67,33
yokh35yzm7s,woman,33,15,20to40k,1,76,24,5,G2,1,38,62
yokh35yzm7s,woman,33,15,20to40k,1,76,24,6,G11,1,44,56
yokh35yzm7s,woman,33,15,20to40k,1,76,24,7,L1,1,47,53
yokh35yzm7s,woman,33,15,20to40k,1,76,24,8,L11,1,52,48
yokh35yzm7s,woman,33,15,20to40k,1,76,24,9,L10,1,51,49
yokh35yzm7s,woman,33,15,20to40k,1,76,24,10,G5,0,49,51
n7cw35yzks7,man,38,16,>100k,3,90,10,1,L2,2,25,75
n7cw35yzks7,man,38,16,>100k,3,90,10,2,G5,0,0,100
n7cw35yzks7,man,38,16,>100k,3,90,10,3,L11,4,100,0
n7cw35yzks7,man,38,16,>100k,3,90,10,4,L10,4,50,50
n7cw35yzks7,man,38,16,>100k,3,90,10,5,G1,4,50,50
n7cw35yzks7,man,38,16,>100k,3,90,10,6,G9,2,80,20
n7cw35yzks7,man,38,16,>100k,3,90,10,7,L5,4,50,50
n7cw35yzks7,man,38,16,>100k,3,90,10,8,G2,4,20,80
n7cw35yzks7,man,38,16,>100k,3,90,10,9,L1,4,100,0
n7cw35yzks7,man,38,16,>100k,3,90,10,10,G11,4,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,1,L2,2,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,2,G5,3,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,3,L1,3,60,40
ehen35yzcau,man,73,18,>100k,4,80,20,4,G11,3,10,90
ehen35yzcau,man,73,18,>100k,4,80,20,5,G2,3,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,6,L5,3,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,7,G1,3,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,8,G9,2,50,50
ehen35yzcau,man,73,18,>100k,4,80,20,9,L10,3,65,35
ehen35yzcau,man,73,18,>100k,4,80,20,10,L11,3,70,30
5b4d35yzf3u,man,57,8,<20k,4,97,3,1,L2,4,52,48
5b4d35yzf3u,man,57,8,<20k,4,97,3,2,G1,4,51,49
5b4d35yzf3u,man,57,8,<20k,4,97,3,3,L10,4,50,50
5b4d35yzf3u,man,57,8,<20k,4,97,3,4,G5,4,51,49
5b4d35yzf3u,man,57,8,<20k,4,97,3,5,L11,4,95,5
5b4d35yzf3u,man,57,8,<20k,4,97,3,6,G11,4,51,49
5b4d35yzf3u,man,57,8,<20k,4,97,3,7,G2,4,51,49
5b4d35yzf3u,man,57,8,<20k,4,97,3,8,L5,4,49,51
5b4d35yzf3u,man,57,8,<20k,4,97,3,9,L1,4,50,50
5b4d35yzf3u,man,57,8,<20k,4,97,3,10,G9,3,98,2
gkya35yzr36,man,49,16,40to60K,3,92,8,1,L1,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,2,L5,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,3,L2,2,5,95
gkya35yzr36,man,49,16,40to60K,3,92,8,4,L10,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,5,G11,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,6,G1,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,7,G9,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,8,G2,1,25,75
gkya35yzr36,man,49,16,40to60K,3,92,8,9,G5,0,50,50
gkya35yzr36,man,49,16,40to60K,3,92,8,10,L11,0,65,35
1vtp35yzab7,man,39,16,40to60K,3,80,20,1,G5,2,50,50
1vtp35yzab7,man,39,16,40to60K,3,80,20,2,L10,2,20,80
1vtp35yzab7,man,39,16,40to60K,3,80,20,3,G2,2,42,58
1vtp35yzab7,man,39,16,40to60K,3,80,20,4,L1,3,50,50
1vtp35yzab7,man,39,16,40to60K,3,80,20,5,L5,2,50,50
1vtp35yzab7,man,39,16,40to60K,3,80,20,6,L11,3,68,32
1vtp35yzab7,man,39,16,40to60K,3,80,20,7,G9,2,46,54
1vtp35yzab7,man,39,16,40to60K,3,80,20,8,L2,2,65,35
1vtp35yzab7,man,39,16,40to60K,3,80,20,9,G11,3,52,48
1vtp35yzab7,man,39,16,40to60K,3,80,20,10,G1,2,50,50
ctkg35yzu4c,woman,60,18,>100k,3,89,11,1,G1,1,58,42
ctkg35yzu4c,woman,60,18,>100k,3,89,11,2,G5,2,39,61
ctkg35yzu4c,woman,60,18,>100k,3,89,11,3,L10,0,30,70
ctkg35yzu4c,woman,60,18,>100k,3,89,11,4,L2,2,61,39
ctkg35yzu4c,woman,60,18,>100k,3,89,11,5,L1,1,56,44
ctkg35yzu4c,woman,60,18,>100k,3,89,11,6,G11,2,47,53
ctkg35yzu4c,woman,60,18,>100k,3,89,11,7,G9,3,66,34
ctkg35yzu4c,woman,60,18,>100k,3,89,11,8,L5,0,41,59
ctkg35yzu4c,woman,60,18,>100k,3,89,11,9,L11,2,61,39
ctkg35yzu4c,woman,60,18,>100k,3,89,11,10,G2,3,43,57
il0r35yz9ga,man,65,16,>100k,3,85,15,1,L1,1,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,2,L11,1,20,80
il0r35yz9ga,man,65,16,>100k,3,85,15,3,G5,0,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,4,L2,2,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,5,G9,3,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,6,G11,3,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,7,L5,3,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,8,G2,3,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,9,L10,3,50,50
il0r35yz9ga,man,65,16,>100k,3,85,15,10,G1,3,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,1,G11,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,2,L2,2,30,70
9ws335yzfeo,man,32,18,60to80k,3,90,10,3,L5,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,4,G1,2,25,75
9ws335yzfeo,man,32,18,60to80k,3,90,10,5,L10,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,6,G2,2,65,35
9ws335yzfeo,man,32,18,60to80k,3,90,10,7,G9,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,8,G5,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,9,L1,2,50,50
9ws335yzfeo,man,32,18,60to80k,3,90,10,10,L11,2,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,1,L11,2,10,90
fzxy35yzmf1,man,24,17,20to40k,3,85,15,2,G2,3,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,3,L5,1,70,30
fzxy35yzmf1,man,24,17,20to40k,3,85,15,4,G9,1,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,5,G1,4,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,6,G11,0,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,7,G5,0,80,20
fzxy35yzmf1,man,24,17,20to40k,3,85,15,8,L10,1,30,70
fzxy35yzmf1,man,24,17,20to40k,3,85,15,9,L1,3,50,50
fzxy35yzmf1,man,24,17,20to40k,3,85,15,10,L2,3,15,85
92fe35yzh2u,man,78,15,20to40k,3,90,10,1,L1,4,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,2,G2,2,60,40
92fe35yzh2u,man,78,15,20to40k,3,90,10,3,L10,3,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,4,L5,3,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,5,L11,3,75,25
92fe35yzh2u,man,78,15,20to40k,3,90,10,6,G9,3,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,7,G11,3,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,8,L2,2,25,75
92fe35yzh2u,man,78,15,20to40k,3,90,10,9,G1,4,50,50
92fe35yzh2u,man,78,15,20to40k,3,90,10,10,G5,3,50,50
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,1,G2,2,32,68
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,2,G1,1,48,52
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,3,L10,3,92,8
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,4,G5,2,62,38
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,5,G11,2,29,71
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,6,L11,3,75,25
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,7,L1,1,54,46
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,8,G9,1,67,33
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,9,L5,2,83,17
5q6q35yzb0h,woman,28,16,40to60K,3,92,8,10,L2,2,19,81
2kzc35yzalg,woman,40,16,80to100k,3,85,15,1,G1,4,50,50
2kzc35yzalg,woman,40,16,80to100k,3,85,15,2,L10,2,30,70
2kzc35yzalg,woman,40,16,80to100k,3,85,15,3,L2,3,25,75
2kzc35yzalg,woman,40,16,80to100k,3,85,15,4,G11,3,50,50
2kzc35yzalg,woman,40,16,80to100k,3,85,15,5,L1,1,30,70
2kzc35yzalg,woman,40,16,80to100k,3,85,15,6,G5,1,35,65
2kzc35yzalg,woman,40,16,80to100k,3,85,15,7,G2,3,25,75
2kzc35yzalg,woman,40,16,80to100k,3,85,15,8,G9,3,50,50
2kzc35yzalg,woman,40,16,80to100k,3,85,15,9,L11,1,20,80
2kzc35yzalg,woman,40,16,80to100k,3,85,15,10,L5,1,33,67
h8di35yzqr5,man,33,18,60to80k,4,85,15,1,L5,3,60,40
h8di35yzqr5,man,33,18,60to80k,4,85,15,2,L2,3,40,60
h8di35yzqr5,man,33,18,60to80k,4,85,15,3,G1,4,50,50
h8di35yzqr5,man,33,18,60to80k,4,85,15,4,G9,1,35,65
h8di35yzqr5,man,33,18,60to80k,4,85,15,5,L11,3,70,30
h8di35yzqr5,man,33,18,60to80k,4,85,15,6,L10,3,50,50
h8di35yzqr5,man,33,18,60to80k,4,85,15,7,G2,2,25,75
h8di35yzqr5,man,33,18,60to80k,4,85,15,8,G5,3,40,60
h8di35yzqr5,man,33,18,60to80k,4,85,15,9,L1,4,50,50
h8di35yzqr5,man,33,18,60to80k,4,85,15,10,G11,3,50,50
ai5k35yzyn7,man,58,16,20to40k,3,84,16,1,L2,2,45,55
ai5k35yzyn7,man,58,16,20to40k,3,84,16,2,L5,1,50,50
ai5k35yzyn7,man,58,16,20to40k,3,84,16,3,G11,0,45,55
ai5k35yzyn7,man,58,16,20to40k,3,84,16,4,L1,0,49,51
ai5k35yzyn7,man,58,16,20to40k,3,84,16,5,L10,1,39,61
ai5k35yzyn7,man,58,16,20to40k,3,84,16,6,G5,1,47,53
ai5k35yzyn7,man,58,16,20to40k,3,84,16,7,G9,0,55,45
ai5k35yzyn7,man,58,16,20to40k,3,84,16,8,G1,0,33,67
ai5k35yzyn7,man,58,16,20to40k,3,84,16,9,L11,1,10,90
ai5k35yzyn7,man,58,16,20to40k,3,84,16,10,G2,0,51,49
cafo35yz3eq,man,47,12,20to40k,3,90,10,1,L2,4,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,2,L10,3,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,3,L5,3,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,4,L1,4,99,1
cafo35yz3eq,man,47,12,20to40k,3,90,10,5,G9,3,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,6,L11,2,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,7,G11,3,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,8,G1,4,1,99
cafo35yz3eq,man,47,12,20to40k,3,90,10,9,G5,2,50,50
cafo35yz3eq,man,47,12,20to40k,3,90,10,10,G2,4,50,50
tyz735yzbzo,man,58,16,40to60K,3,85,15,1,L10,0,10,90
tyz735yzbzo,man,58,16,40to60K,3,85,15,2,L2,2,5,95
tyz735yzbzo,man,58,16,40to60K,3,85,15,3,G11,0,50,50
tyz735yzbzo,man,58,16,40to60K,3,85,15,4,G1,0,1,99
tyz735yzbzo,man,58,16,40to60K,3,85,15,5,L5,0,50,50
tyz735yzbzo,man,58,16,40to60K,3,85,15,6,G2,1,2,98
tyz735yzbzo,man,58,16,40to60K,3,85,15,7,L11,1,10,90
tyz735yzbzo,man,58,16,40to60K,3,85,15,8,L1,0,1,99
tyz735yzbzo,man,58,16,40to60K,3,85,15,9,G5,0,50,50
tyz735yzbzo,man,58,16,40to60K,3,85,15,10,G9,0,50,50
zayf35yz7or,man,37,16,>100k,4,80,20,1,G1,0,15,85
zayf35yz7or,man,37,16,>100k,4,80,20,2,L5,0,50,50
zayf35yz7or,man,37,16,>100k,4,80,20,3,L10,1,39,61
zayf35yz7or,man,37,16,>100k,4,80,20,4,G2,2,46,54
zayf35yz7or,man,37,16,>100k,4,80,20,5,G11,0,55,45
zayf35yz7or,man,37,16,>100k,4,80,20,6,L1,2,30,70
zayf35yz7or,man,37,16,>100k,4,80,20,7,G5,0,55,45
zayf35yz7or,man,37,16,>100k,4,80,20,8,L2,2,21,79
zayf35yz7or,man,37,16,>100k,4,80,20,9,G9,3,50,50
zayf35yz7or,man,37,16,>100k,4,80,20,10,L11,2,57,43
nacz35yz1dt,man,44,13,20to40k,4,95,5,1,G11,3,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,2,L11,3,70,30
nacz35yz1dt,man,44,13,20to40k,4,95,5,3,L5,2,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,4,G2,3,65,35
nacz35yz1dt,man,44,13,20to40k,4,95,5,5,L1,4,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,6,G9,3,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,7,G5,3,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,8,L2,3,25,75
nacz35yz1dt,man,44,13,20to40k,4,95,5,9,L10,4,50,50
nacz35yz1dt,man,44,13,20to40k,4,95,5,10,G1,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,1,G2,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,2,G5,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,3,L1,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,4,L10,2,35,65
f1y235yzt8k,man,31,18,20to40k,3,95,5,5,L11,2,75,25
f1y235yzt8k,man,31,18,20to40k,3,95,5,6,G11,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,7,G9,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,8,G1,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,9,L5,4,50,50
f1y235yzt8k,man,31,18,20to40k,3,95,5,10,L2,2,40,60
aj9j35yzy9r,man,21,12,<20k,4,82,18,1,L5,2,50,50
aj9j35yzy9r,man,21,12,<20k,4,82,18,2,G1,3,33,67
aj9j35yzy9r,man,21,12,<20k,4,82,18,3,G9,3,35,65
aj9j35yzy9r,man,21,12,<20k,4,82,18,4,G2,4,30,70
aj9j35yzy9r,man,21,12,<20k,4,82,18,5,G11,2,55,45
aj9j35yzy9r,man,21,12,<20k,4,82,18,6,L10,4,70,30
aj9j35yzy9r,man,21,12,<20k,4,82,18,7,G5,1,34,66
aj9j35yzy9r,man,21,12,<20k,4,82,18,8,L11,3,80,20
aj9j35yzy9r,man,21,12,<20k,4,82,18,9,L1,2,75,25
aj9j35yzy9r,man,21,12,<20k,4,82,18,10,L2,2,65,35
o5da35yz26b,woman,56,14,60to80k,3,65,35,1,G1,4,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,2,L2,3,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,3,G11,3,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,4,G5,3,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,5,G9,3,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,6,L1,4,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,7,G2,3,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,8,L5,4,50,50
o5da35yz26b,woman,56,14,60to80k,3,65,35,9,L10,3,18,82
o5da35yz26b,woman,56,14,60to80k,3,65,35,10,L11,3,88,12
fj7935yzfre,woman,38,18,na,3,88,12,1,L5,3,50,50
fj7935yzfre,woman,38,18,na,3,88,12,2,L10,3,50,50
fj7935yzfre,woman,38,18,na,3,88,12,3,G9,3,50,50
fj7935yzfre,woman,38,18,na,3,88,12,4,L1,0,10,90
fj7935yzfre,woman,38,18,na,3,88,12,5,L11,2,62,38
fj7935yzfre,woman,38,18,na,3,88,12,6,G2,2,59,41
fj7935yzfre,woman,38,18,na,3,88,12,7,G11,3,50,50
fj7935yzfre,woman,38,18,na,3,88,12,8,G1,0,9,91
fj7935yzfre,woman,38,18,na,3,88,12,9,G5,3,50,50
fj7935yzfre,woman,38,18,na,3,88,12,10,L2,3,3,97
hmya35yz0hm,man,55,16,40to60K,2,89,11,1,L11,3,51,49
hmya35yz0hm,man,55,16,40to60K,2,89,11,2,G5,3,79,21
hmya35yz0hm,man,55,16,40to60K,2,89,11,3,L1,2,69,31
hmya35yz0hm,man,55,16,40to60K,2,89,11,4,L2,3,71,29
hmya35yz0hm,man,55,16,40to60K,2,89,11,5,G11,3,50,50
hmya35yz0hm,man,55,16,40to60K,2,89,11,6,G9,3,54,46
hmya35yz0hm,man,55,16,40to60K,2,89,11,7,L5,3,58,42
hmya35yz0hm,man,55,16,40to60K,2,89,11,8,L10,3,86,14
hmya35yz0hm,man,55,16,40to60K,2,89,11,9,G1,2,51,49
hmya35yz0hm,man,55,16,40to60K,2,89,11,10,G2,2,59,41
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,1,G1,2,30,70
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,2,L2,4,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,3,G5,2,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,4,G11,2,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,5,L11,1,31,69
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,6,G2,3,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,7,L10,0,30,70
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,8,L1,0,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,9,G9,2,50,50
vy5n35yzd21,woman,21,Bachelors,<20k,4,99,1,10,L5,2,50,50
uys435yz88i,woman,69,12,20to40k,4,5,95,1,L10,3,2,98
uys435yz88i,woman,69,12,20to40k,4,5,95,2,L2,4,4,96
uys435yz88i,woman,69,12,20to40k,4,5,95,3,G1,3,50,50
uys435yz88i,woman,69,12,20to40k,4,5,95,4,G9,3,50,50
uys435yz88i,woman,69,12,20to40k,4,5,95,5,L11,3,70,30
uys435yz88i,woman,69,12,20to40k,4,5,95,6,G5,1,60,40
uys435yz88i,woman,69,12,20to40k,4,5,95,7,G2,3,20,80
uys435yz88i,woman,69,12,20to40k,4,5,95,8,G11,3,50,50
uys435yz88i,woman,69,12,20to40k,4,5,95,9,L1,2,85,15
uys435yz88i,woman,69,12,20to40k,4,5,95,10,L5,2,75,25
rzyz35yzwq9,man,32,13,60to80k,4,95,5,1,G11,1,50,50
rzyz35yzwq9,man,32,13,60to80k,4,95,5,2,G5,1,70,30
rzyz35yzwq9,man,32,13,60to80k,4,95,5,3,L11,0,60,40
rzyz35yzwq9,man,32,13,60to80k,4,95,5,4,G2,4,95,5
rzyz35yzwq9,man,32,13,60to80k,4,95,5,5,G9,1,60,40
rzyz35yzwq9,man,32,13,60to80k,4,95,5,6,G1,0,10,90
rzyz35yzwq9,man,32,13,60to80k,4,95,5,7,L10,1,50,50
rzyz35yzwq9,man,32,13,60to80k,4,95,5,8,L2,4,5,95
rzyz35yzwq9,man,32,13,60to80k,4,95,5,9,L5,2,70,30
rzyz35yzwq9,man,32,13,60to80k,4,95,5,10,L1,0,10,90
8tmf35yznt3,woman,46,18,60to80k,3,90,10,1,L2,2,20,80
8tmf35yznt3,woman,46,18,60to80k,3,90,10,2,G11,1,50,50
8tmf35yznt3,woman,46,18,60to80k,3,90,10,3,L11,1,65,35
8tmf35yznt3,woman,46,18,60to80k,3,90,10,4,L1,0,10,90
8tmf35yznt3,woman,46,18,60to80k,3,90,10,5,G9,0,50,50
8tmf35yznt3,woman,46,18,60to80k,3,90,10,6,G5,0,50,50
8tmf35yznt3,woman,46,18,60to80k,3,90,10,7,G2,2,30,70
8tmf35yznt3,woman,46,18,60to80k,3,90,10,8,L10,0,50,50
8tmf35yznt3,woman,46,18,60to80k,3,90,10,9,G1,0,1,99
8tmf35yznt3,woman,46,18,60to80k,3,90,10,10,L5,0,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,1,G5,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,2,G1,4,50,50
